,2mTemp,2mDpt,sfcCAPE,sfcCIN,sfcPotentialTmp,sfcPressure,PWAT,2mRH,srh,lifted index 180-0 mb above gnd Best (4-layer),10m wind speed,250mb Geopotenial height,250mb Temperature,250mb wind speed,500mb Geopotenial height,500mb Temperature,500mb wind speed,700mb Geopotenial height,700mb Temperature,700mb wind speed,850mb Geopotenial height,850mb Temperature,850mb wind speed,925mb Geopotenial height,925mb Temperature,925mb wind speed,COUNT,countBinary
1999-02-02,280.599,272.61,27.3051,-4.62447,284.824,93184.2,9.86028,61.9337,167.31799999999996,7.429989999999999,4.20814,10377.8,220.193,39.2563,5581.92,253.793,22.8941,2998.01,269.725,15.5608,1438.35,278.461,9.57315,742.7,282.31,7.1318899999999985,0,0
2004-11-24,279.074,271.894,9.83103,-0.901925,283.437,93366.4,8.8815,61.5986,105.529,10.1177,4.50247,10356.1,222.168,39.9374,5559.35,253.435,23.3338,2984.57,267.564,15.3308,1441.23,274.776,9.46499,754.94,278.85,7.77061,22,1
2007-01-12,276.123,272.023,85.78,-9.86318,280.60400000000004,94302.7,18.1542,77.0425,196.245,7.04846,4.86024,10516.3,222.751,46.4396,5667.01,255.775,25.1434,3069.63,270.24,14.5719,1518.47,273.816,8.8878,838.827,275.214,8.3802,1,0
1981-03-22,285.361,273.379,14.2785,-2.16536,291.838,93875.0,9.55402,47.3225,49.4047,7.59125,4.47587,10440.4,223.322,32.9243,5635.34,253.704,17.6093,3053.32,268.999,10.3653,1496.91,277.98400000000004,7.49253,800.4060000000002,283.149,6.824889999999999,0,0
2012-11-19,286.767,277.413,7.97452,-8.75411,289.216,94087.9,15.3248,56.6101,91.7813,4.35606,2.9229,10594.7,220.311,31.4334,5751.82,257.553,14.4899,3126.81,274.616,8.65737,1531.72,284.276,5.85657,821.028,287.7270000000001,5.227,0,0
1995-08-14,301.605,288.699,900.393,-13.6429,309.39,93324.8,36.315,50.06100000000001,44.6878,-0.569994,4.47642,10936.4,231.805,18.5596,5858.5,267.084,10.0233,3143.35,282.806,7.76818,1496.01,293.741,6.783239999999998,756.737,298.882,5.86262,1,0
2005-11-20,282.103,272.954,27.7787,-0.897019,285.342,94075.1,11.5063,57.0142,119.092,7.1859899999999985,3.55114,10527.2,221.272,28.6828,5695.34,255.857,19.8954,3088.5,271.981,12.7501,1517.43,280.04400000000004,7.752680000000002,818.183,283.165,6.34116,0,0
1986-03-24,289.8520000000001,276.192,9.84323,-3.9318,295.275,93958.6,10.7356,46.846,157.24200000000005,4.21256,6.08147,10571.3,220.064,22.0325,5737.4,256.659,12.1462,3114.29,275.714,11.181,1515.18,285.018,11.1433,802.96,288.686,9.68705,0,0
2009-02-09,284.806,275.911,36.501,-16.9402,290.204,92694.8,14.4604,62.2959,179.778,4.211119999999998,7.2068699999999986,10421.0,222.053,37.6685,5588.94,255.786,23.6679,2980.42,272.375,18.2086,1404.01,281.338,15.441,700.068,285.094,12.3279,0,0
1986-12-03,277.447,270.444,3.20978,-0.758904,280.798,94180.9,7.56643,63.0682,88.6022,10.7775,4.21223,10413.0,223.044,31.2065,5624.17,252.643,20.1548,3050.66,268.274,13.074000000000002,1507.77,274.028,8.93672,824.113,277.79200000000003,7.18036,0,0
2007-06-25,303.563,289.83,1495.0,-64.6231,311.098,93687.7,32.7637,50.6578,71.0924,-3.29915,5.50247,10934.1,229.05,14.9166,5907.14,265.926,8.4877,3187.07,284.823,6.21322,1529.19,295.426,7.63535,786.814,300.523,7.07597,3,0
1997-11-09,281.563,275.741,33.3859,-3.87799,286.615,93762.8,15.2257,69.641,112.808,7.15279,4.06121,10415.5,221.687,32.5337,5606.51,253.508,18.208,3030.01,268.297,8.928460000000003,1480.99,275.548,6.25365,791.0139999999999,279.79400000000004,6.4542,0,0
1999-05-12,294.467,281.35400000000004,526.221,-14.7506,302.218,93409.2,19.4042,50.6184,100.528,1.68508,3.97242,10618.5,223.193,25.0367,5724.35,259.41900000000004,13.8575,3087.34,275.96,8.2148,1481.05,287.224,5.6115900000000005,760.3589999999998,292.139,5.45366,3,0
2013-07-23,303.728,286.891,979.63,-48.6954,313.192,93637.1,29.6616,40.4949,72.6512,-1.58213,4.02517,10923.5,229.705,18.3443,5884.92,265.238,11.3677,3176.96,283.806,7.42099,1525.26,294.737,5.04588,783.773,300.313,4.94174,1,0
2012-01-02,274.935,264.796,0.2852,3.81104,277.346,95101.6,4.91601,50.2152,144.815,14.5121,4.40176,10540.4,218.901,32.7302,5724.29,255.558,26.0667,3127.11,270.551,16.3318,1575.29,274.267,10.8734,895.5039999999998,275.524,8.47702,0,0
1980-08-22,302.583,286.516,577.841,-51.2288,309.488,93776.8,27.271,41.3153,74.4233,-0.8026800000000001,4.68012,10906.8,230.175,18.8799,5883.38,264.841,10.5674,3186.38,282.599,9.08362,1539.6,294.283,7.02577,799.44,300.076,6.35456,1,0
1997-10-14,287.583,275.698,9.96885,-0.839725,290.672,94443.5,12.2525,47.9241,85.6702,9.63611,3.87613,10693.4,224.51,28.8321,5790.87,259.738,13.9978,3144.41,275.374,9.81334,1558.57,282.298,7.92801,850.948,287.42,6.86565,0,0
1989-05-18,297.382,284.551,492.408,-29.1069,305.533,93007.1,23.8983,53.3844,108.709,0.615032,5.2786,10723.9,225.841,24.1107,5760.57,263.124,16.2024,3084.4,279.708,10.8208,1455.28,290.962,8.56211,725.8330000000002,295.692,7.79771,16,1
1995-09-20,290.945,282.869,458.45,-12.4693,296.691,94121.9,25.9882,62.1845,96.6316,3.65904,4.22224,10714.2,226.594,30.6743,5772.09,260.237,16.6609,3129.95,275.022,7.952889999999999,1536.61,283.391,5.43688,826.0139999999999,288.193,5.63713,0,0
1982-01-31,272.784,265.497,2.61337,-1.5822,277.035,93766.7,6.25024,64.7858,76.6541,9.73336,4.1135,10275.4,219.803,31.2581,5548.59,250.186,18.1387,2996.45,266.563,11.5606,1457.51,273.585,8.42013,779.293,273.719,7.11878,0,0
1982-08-28,300.317,287.449,944.817,-27.5447,307.579,93911.6,31.9495,50.2314,87.8708,-1.2296,4.56845,10924.6,229.424,21.0598,5888.71,265.098,10.4071,3187.99,282.676,6.54591,1543.29,292.797,5.7023,807.186,297.506,5.73034,0,0
2008-11-06,284.837,275.507,145.401,-6.59933,288.863,93494.6,13.9793,58.3783,115.822,7.04494,5.326219999999998,10508.1,224.043,31.7483,5653.46,256.997,21.3991,3043.1,271.039,15.2701,1476.41,279.459,11.0711,775.742,284.43,9.25953,1,0
1982-03-18,289.558,280.431,367.017,-66.3451,295.51,93563.4,18.6591,62.0781,190.042,2.46188,6.7007,10643.2,224.223,45.2742,5734.38,259.16200000000003,22.9575,3089.72,277.275,12.9981,1485.52,284.8640000000001,9.53477,774.253,288.253,9.05076,4,0
1992-05-09,296.0540000000001,282.675,224.319,-17.2979,303.764,93085.3,20.132,46.3303,78.4442,0.6735270000000001,6.84267,10626.1,222.338,15.8904,5721.33,259.934,10.9285,3071.07,277.795,9.2957,1455.16,288.521,9.79759,729.58,294.03,8.92954,0,0
2004-11-10,286.041,278.699,151.175,-16.4302,290.056,94186.1,16.9388,63.8234,92.3847,6.04587,5.18813,10617.4,224.114,29.0652,5740.81,258.251,17.9045,3111.95,273.147,12.7038,1536.1,280.51,9.84534,833.633,285.067,8.88579,6,1
1998-04-17,286.877,274.94,55.2097,-31.7497,294.014,93560.5,14.2362,48.8899,107.801,2.49973,4.60728,10409.2,224.056,39.9236,5621.88,251.693,19.4493,3050.01,269.951,9.60301,1480.03,280.718,5.4195400000000005,776.044,285.509,5.68911,1,0
1987-08-13,301.954,289.625,1089.38,-21.3905,309.914,93201.0,36.6254,52.2752,65.7929,-2.63083,4.45156,10921.1,232.623,19.5819,5845.37,266.295,9.67731,3134.92,283.033,6.12184,1485.52,293.913,5.83741,744.945,299.375,5.25926,0,0
1982-12-29,270.589,266.14,2.9281900000000003,0.623287,274.448,94049.0,7.58773,73.2797,107.083,11.2003,3.34301,10230.8,222.05,41.2102,5512.64,247.874,22.9876,2988.98,263.182,12.3604,1477.05,267.836,6.25217,810.1039999999998,270.863,5.237,0,0
1979-07-05,299.914,288.003,765.799,-16.5719,307.986,94086.8,31.7729,52.5067,48.3732,-0.361828,3.76656,10947.5,229.703,16.1216,5902.98,265.35900000000004,5.6214900000000005,3199.67,282.125,3.91024,1559.23,292.274,4.70927,824.7710000000002,297.289,4.94234,3,0
1982-06-05,299.437,285.46,891.461,-81.1653,307.385,93229.1,20.9221,48.7636,117.143,-0.393498,6.46761,10776.1,225.863,32.0994,5817.05,263.659,16.0755,3118.52,283.035,9.87582,1476.68,292.262,8.8806,742.935,297.2940000000001,7.78661,7,1
1993-05-20,294.103,280.87,228.644,-15.3059,302.732,93329.1,18.2033,46.43600000000001,92.1891,2.66964,3.72313,10579.0,222.497,28.3765,5698.65,258.687,16.5043,3064.82,275.003,8.68459,1466.0,286.155,4.82102,747.882,291.959,4.39706,0,0
1984-02-06,275.23400000000004,266.454,2.50153,-0.276639,278.686,94185.3,6.5765699999999985,57.0444,113.094,10.6243,3.04618,10436.7,219.887,26.6555,5649.31,254.155,16.892,3060.27,270.219,11.0613,1500.25,277.125,7.598330000000002,812.702,276.772,4.63975,0,0
2002-08-01,302.405,286.858,1206.25,-34.2059,311.241,93680.9,30.4279,43.3567,62.6675,-0.91436,4.69957,10920.2,229.16,18.359,5888.52,265.453,10.6408,3176.12,283.7990000000001,6.63824,1529.13,293.6690000000001,6.03955,790.215,299.269,6.17733,1,0
2006-03-19,282.349,275.307,184.721,-29.3542,288.6620000000001,93420.0,16.5257,67.7855,174.266,6.05195,6.8003100000000005,10449.0,221.224,43.0144,5623.73,255.445,20.3371,3021.05,271.243,11.6683,1453.83,278.438,10.9205,759.331,281.121,9.67656,1,0
2007-06-30,301.771,288.206,829.821,-71.6613,309.778,93775.0,30.5117,49.4461,72.4092,-1.3197,4.07835,10909.2,228.643,12.7472,5887.38,265.18,9.91224,3178.53,283.254,5.77073,1531.58,293.58,4.67915,794.2810000000002,298.7990000000001,4.77484,3,0
1985-07-08,304.147,286.861,1120.86,-58.9096,312.611,93854.1,28.8411,42.4999,60.2455,-2.5653200000000003,4.2762400000000005,10931.1,228.045,18.106,5916.09,264.934,10.6267,3207.29,284.42,6.45819,1549.61,296.328,5.7215,804.008,301.801,5.32704,0,0
1982-04-25,292.1040000000001,278.03700000000003,471.643,-17.5778,299.823,93268.8,15.9957,47.2258,80.3262,0.402743,3.89529,10463.4,220.22,28.9074,5658.17,254.883,15.7472,3055.01,273.368,8.90425,1463.93,284.922,6.14545,748.797,290.274,5.41617,17,1
1980-09-16,296.824,282.324,473.941,-52.4506,303.319,93186.2,24.4043,44.8948,97.0834,2.4849900000000003,4.9133,10726.3,226.972,32.4529,5760.71,262.789,17.7049,3090.23,278.518,10.8058,1470.75,289.206,6.85468,744.28,294.561,6.63702,4,0
1995-12-25,273.382,268.576,3.2901800000000003,-0.546725,276.663,94297.0,8.712019999999999,72.8802,115.129,12.5149,3.61435,10471.5,218.991,37.6655,5655.24,255.398,20.3542,3062.52,269.628,13.9037,1511.57,274.66900000000004,9.41576,831.5219999999998,275.41,6.5649,0,0
1980-09-24,295.879,283.45,529.846,-19.1536,301.237,93516.4,26.6547,49.2519,71.738,-0.812353,3.82588,10689.0,227.409,30.6245,5759.69,260.003,15.0741,3110.67,276.966,8.07209,1498.77,287.94,5.621569999999998,774.052,293.446,4.80644,0,0
1992-03-28,287.405,278.414,126.651,-12.138,294.032,93475.8,18.2697,59.4586,134.025,3.29682,5.64652,10491.9,220.039,31.3902,5666.9,256.305,15.0533,3055.2,272.824,11.1718,1471.03,282.332,9.76574,764.22,286.017,9.08945,0,0
1990-11-08,280.735,275.401,26.3259,-2.20983,285.262,93462.6,16.4583,71.2457,127.178,7.41453,4.21166,10502.1,223.673,41.4693,5634.18,256.48400000000004,20.7196,3029.17,271.125,13.2032,1461.08,278.719,9.8336,765.855,281.135,8.43009,0,0
2012-12-02,288.217,278.336,185.091,-35.1949,291.532,93322.0,14.0413,57.6753,157.425,3.94895,4.62636,10629.1,221.054,22.7184,5739.07,260.79900000000004,14.1624,3081.55,277.916,11.3326,1470.96,287.4,10.7396,753.428,290.465,9.21167,0,0
1996-11-02,281.096,272.524,2.18153,-1.11779,284.458,94243.9,11.4614,57.1047,102.392,13.0175,4.20987,10665.4,224.326,34.0839,5744.23,260.324,18.6829,3100.4,274.762,11.9576,1522.25,279.105,8.22022,826.4789999999998,282.268,6.4623300000000015,0,0
2008-06-07,301.066,287.066,1197.04,-35.0434,309.108,93145.3,28.8705,48.4134,116.4,-0.945029,7.0544,10831.6,229.242,23.7432,5824.4,265.16200000000003,16.9077,3120.58,282.303,12.4534,1477.37,293.208,11.0368,739.438,298.671,9.67482,25,1
1981-12-10,280.71,272.535,1.5131,-5.54512,284.245,93864.2,10.4491,60.4265,153.407,9.16457,3.61818,10606.9,223.284,32.7849,5711.56,258.523,18.1837,3076.15,275.512,12.1916,1489.0,281.017,8.33876,790.7589999999999,282.325,6.53153,0,0
1992-03-13,284.814,272.73400000000004,1.65953,-1.53743,290.51,93713.5,9.16034,49.2131,106.672,5.9755,3.48074,10373.0,221.51,31.8781,5606.75,251.649,19.1358,3040.21,268.807,12.4482,1480.12,278.851,8.01298,781.547,283.517,5.65843,0,0
1984-06-27,302.202,287.38,932.134,-34.0889,310.466,93401.9,29.0961,45.4028,61.3498,-2.32255,3.46761,10854.1,228.359,18.869,5842.31,264.143,11.1152,3146.38,282.208,6.638089999999999,1501.74,293.868,4.3462,761.5139999999999,299.562,4.25431,6,1
1997-10-31,289.408,278.898,331.155,-27.9376,293.755,92660.9,15.9207,56.289,120.647,1.07153,4.78661,10502.5,227.651,34.1328,5635.91,256.714,20.0928,3014.23,274.891,15.1254,1415.43,285.9840000000001,11.2011,697.9060000000002,290.863,8.577169999999999,0,0
2003-09-11,297.715,286.552,647.821,-11.654000000000002,304.217,93500.2,31.2246,54.6706,59.6859,-0.0725453,4.63923,10838.2,230.258,25.2537,5814.48,264.11,12.2201,3133.54,279.512,8.30927,1505.26,290.545,7.19353,774.446,295.323,6.78942,1,0
1988-06-08,303.776,283.824,1039.07,-48.401,312.81,93166.2,22.5491,36.8136,67.2534,-0.890501,4.38923,10820.2,226.571,15.8789,5839.19,264.107,10.6061,3137.53,283.898,7.80014,1483.07,295.655,5.82447,739.7,301.144,5.57276,6,1
2012-05-05,299.723,283.024,1295.25,-36.6339,307.616,93332.9,23.846,46.2271,88.8012,-2.35491,5.37402,10731.7,224.435,23.368,5799.83,261.175,12.1647,3126.75,281.324,6.98305,1490.5,291.988,6.886239999999999,756.811,296.891,7.06055,0,0
1999-11-22,285.197,277.503,194.634,-10.0596,289.177,93587.9,15.4448,63.7361,106.3,3.43414,4.0184,10518.9,228.777,30.7563,5650.23,254.748,17.355,3058.0,270.714,9.27892,1487.05,280.502,7.74569,783.762,284.72,7.42045,5,1
1999-12-17,277.59,270.561,23.4538,-1.46674,280.499,94102.7,9.86399,66.6622,106.846,6.81305,3.45794,10390.8,220.376,31.5454,5620.96,251.812,18.1103,3059.01,267.666,11.3193,1508.16,276.762,7.37691,818.059,278.964,5.73651,0,0
2009-04-07,286.307,270.661,0.139601,0.162625,292.56,93568.5,5.35316,41.5376,121.594,9.64968,4.12718,10461.3,221.573,39.2618,5649.03,255.247,23.2964,3047.39,272.468,14.7723,1469.57,281.247,9.11123,767.627,285.259,6.58767,0,0
1985-04-28,294.888,283.6740000000001,525.711,-32.78,301.875,93662.9,21.5866,54.2879,75.6615,0.6096739999999999,4.43864,10706.1,224.153,21.4984,5785.39,260.692,12.6,3129.76,278.19,7.23666,1513.1,288.355,6.40969,788.91,293.317,5.88026,20,1
1987-08-27,297.223,286.344,776.568,-8.522260000000001,304.131,94158.8,29.2718,53.9754,51.0792,-1.13314,3.13097,10811.9,226.929,21.7211,5843.79,262.124,10.5097,3178.32,277.808,6.13684,1561.24,288.931,4.35595,834.2280000000002,294.252,3.92925,1,0
1983-02-07,274.258,269.125,1.398,-0.288927,278.626,93422.9,7.655839999999999,73.0186,140.257,7.89186,3.71335,10263.2,216.618,34.3132,5549.61,251.18400000000003,19.5635,2984.76,268.28700000000003,12.8067,1436.27,275.654,7.5601699999999985,752.8839999999999,275.935,6.05097,0,0
1991-06-04,299.802,286.728,1253.42,-18.6711,308.038,93464.7,26.5473,52.1518,64.78,-1.5278,4.03976,10828.4,228.368,15.4935,5833.72,263.629,9.63123,3145.29,281.551,5.7289400000000015,1505.15,292.798,5.0622,769.4889999999998,297.482,5.52165,8,1
2007-11-13,290.14,279.497,74.2638,-61.6494,294.061,93267.8,17.2609,53.5566,113.219,4.41266,5.01571,10657.6,225.551,35.2063,5731.59,261.089,21.7176,3076.07,276.73900000000003,14.4673,1469.26,286.823,11.9737,751.2310000000001,290.88,9.71416,0,0
2003-05-11,293.44,279.405,364.637,-26.3812,301.082,93588.1,16.4385,47.1969,96.605,3.96832,5.4212,10644.7,224.165,33.014,5741.74,259.469,18.9867,3098.58,276.279,11.938,1496.73,286.082,9.08449,779.0930000000002,291.3040000000001,8.131730000000001,0,0
2004-08-03,303.742,289.789,1272.4,-43.6949,311.937,93427.8,33.0409,47.1175,58.326,-2.23297,3.94088,10953.7,231.436,17.9579,5883.18,266.831,10.8026,3166.35,284.061,6.9,1510.78,295.398,5.93271,766.679,300.795,5.53476,3,0
1988-11-17,280.425,271.687,34.3761,-4.3709,284.18,93540.8,10.6966,59.0186,169.99400000000003,8.501339999999999,4.52268,10451.3,221.194,41.0823,5634.65,255.373,20.9825,3031.87,271.712,12.1442,1462.24,278.949,8.92431,767.743,281.672,7.51015,0,0
2008-03-28,286.949,275.365,314.82,-21.6226,293.37,93764.9,13.4542,52.4032,136.654,4.23301,4.73759,10439.8,218.705,38.2134,5652.81,253.69,19.154,3063.25,271.285,8.43385,1491.58,280.439,5.88678,789.6510000000002,284.956,5.80056,0,0
1997-11-13,278.931,274.435,34.8121,-4.45966,284.636,92724.7,13.7622,75.5676,107.197,7.964810000000001,4.66884,10370.3,228.969,36.3103,5497.19,253.438,23.0389,2930.06,266.744,13.8598,1386.89,274.761,9.85673,700.0989999999998,278.593,7.72395,0,0
1979-03-09,280.462,272.019,33.3343,-28.8491,286.023,93742.6,10.1424,61.8255,126.854,6.890439999999999,5.27186,10364.3,225.107,41.6103,5577.05,250.785,21.6905,3019.49,267.612,12.640999999999998,1474.85,274.316,8.8319,787.919,278.93,8.226939999999999,0,0
1999-11-30,282.467,272.785,4.35276,-0.596488,285.089,94577.5,9.65391,53.7196,161.168,7.9847,4.93615,10655.4,221.198,29.7341,5791.3,258.282,13.3138,3154.55,276.247,8.02977,1558.56,283.349,8.78689,855.174,284.379,9.18813,0,0
1995-07-17,300.904,288.552,877.6510000000002,-15.3736,308.932,93621.2,33.3233,50.2522,37.7091,-1.87298,3.5785,10867.8,228.492,18.8801,5852.39,264.66700000000003,9.50928,3160.84,280.71,6.562130000000002,1523.34,292.643,5.27427,786.331,298.2870000000001,4.92516,4,0
1980-02-25,276.286,266.551,1.54541,-1.15352,280.654,94683.5,5.87394,54.2945,100.459,12.6037,5.22719,10386.9,218.361,38.1622,5634.96,251.762,24.0189,3070.83,267.373,15.8733,1534.86,271.791,10.4276,857.796,274.97700000000003,8.294210000000001,0,0
1980-09-03,301.562,286.2940000000001,896.697,-35.8951,308.33,93526.1,30.7807,44.2499,81.6052,-2.46345,5.29147,10851.0,228.47,18.5442,5849.87,263.736,10.9123,3158.72,281.761,8.95075,1515.89,293.688,8.69629,776.75,299.165,7.64223,9,1
1992-10-29,286.701,279.498,277.472,-9.3213,292.005,93368.7,20.6349,64.1827,130.208,3.74121,4.04887,10545.0,221.886,31.0552,5670.04,257.98900000000003,15.5909,3046.07,273.894,8.78934,1461.48,281.525,6.55167,756.689,285.827,6.11753,0,0
1999-02-13,279.204,267.875,0.67032,-0.127273,282.361,94618.5,6.2322,51.6168,132.05,11.525,3.80408,10553.6,217.585,26.0443,5740.53,256.395,15.6336,3126.29,273.178,10.8283,1551.51,279.72700000000003,7.995719999999999,857.302,280.826,6.801,0,0
2005-12-04,275.103,268.206,158.687,-4.6109800000000005,279.05,93978.5,10.3131,66.0162,98.9203,6.69699,4.08674,10285.2,224.078,46.7876,5536.22,247.393,24.8652,3014.02,264.126,13.1365,1486.07,271.66900000000004,7.30466,807.9739999999998,274.559,7.237999999999999,0,0
2013-02-05,282.23,273.202,91.3435,-8.841239999999997,285.893,93507.9,12.2044,60.912,101.431,7.31653,2.84659,10439.0,220.323,34.9724,5625.38,255.546,19.5673,3029.19,270.028,11.968,1464.65,279.353,6.43034,766.842,283.129,4.72189,0,0
1995-11-25,283.5540000000001,273.571,0.433592,-0.637488,286.631,93737.3,10.0503,56.4349,175.27900000000002,7.729189999999999,3.87175,10617.5,221.374,35.8919,5739.88,259.18,20.617,3096.23,276.741,12.796,1493.28,285.2270000000001,8.723339999999999,784.071,286.564,6.86579,0,0
1984-10-10,294.635,285.751,669.013,-21.1797,299.138,93966.6,26.5088,59.4899,83.8253,-1.84273,4.15465,10703.2,225.04,18.8687,5799.68,259.999,10.0025,3147.73,277.307,7.1446,1535.43,287.725,7.06142,812.4019999999998,292.911,6.35798,0,0
2006-05-04,292.615,280.34,677.547,-15.1741,300.445,93712.5,20.6041,53.2525,94.5501,1.9413,4.82964,10608.5,221.877,27.6369,5741.37,258.29400000000004,15.136,3101.4,276.314,8.16719,1502.75,284.401,5.9427699999999986,789.3939999999999,289.5540000000001,6.03158,4,0
2000-11-03,285.743,279.222,143.106,-6.45496,289.941,93972.5,19.6785,66.5561,93.5519,4.99852,3.60409,10595.4,224.728,41.8352,5708.11,257.295,17.9673,3093.3,272.155,9.21333,1517.59,280.668,6.831,814.408,285.022,6.2905,1,0
1989-01-05,280.775,274.36400000000003,45.0265,-27.8762,285.006,93061.7,13.1988,70.7711,148.715,5.33296,4.81283,10474.8,222.409,37.312,5628.49,256.876,22.5301,3011.9,273.079,15.3529,1432.88,281.195,10.7356,732.336,283.259,9.3556,0,0
1984-05-25,295.781,282.946,601.744,-23.166,304.008,93276.8,22.2758,51.5779,86.1784,0.41942,5.20479,10667.8,227.182,26.5269,5738.66,259.96,15.7217,3086.57,277.716,9.59103,1473.06,288.161,7.0347100000000005,749.332,293.481,6.9439600000000015,1,0
1992-05-07,295.399,279.338,67.3893,-16.3247,302.738,93900.7,13.9649,38.5039,69.5844,4.16657,4.4987900000000005,10675.0,221.85,15.883,5785.56,259.498,9.48454,3135.94,277.803,6.36305,1522.07,288.024,6.16485,800.005,293.079,6.03262,0,0
2002-06-01,301.581,285.835,777.432,-75.0785,310.066,93188.4,26.1427,43.8607,81.6113,0.174587,5.48113,10830.9,226.695,19.7481,5832.01,265.071,13.6203,3124.06,283.4170000000001,8.74788,1478.22,293.844,7.02495,739.405,299.471,6.56308,0,0
2005-07-21,304.5420000000001,289.694,1318.96,-47.3424,312.603,93909.8,34.7158,46.1469,70.0662,-2.85801,4.11676,11009.9,232.356,13.778,5938.19,266.668,11.4133,3216.72,284.821,6.9436399999999985,1556.89,296.193,5.33064,811.0139999999999,301.55,4.99107,0,0
1997-12-22,277.615,274.434,51.3391,-8.27735,281.881,93554.3,13.8681,81.8875,144.088,6.39601,3.5488,10399.5,219.719,41.7638,5612.54,254.345,20.569000000000006,3024.6,270.023,12.5529,1465.37,276.926,8.29805,775.5189999999999,278.73900000000003,6.49697,0,0
2012-12-19,281.264,272.936,129.066,-21.9561,285.607,93147.8,13.0261,63.0554,151.982,6.36819,6.2568,10431.7,225.572,43.44,5579.68,254.267,26.3311,2999.82,268.78,16.3461,1442.8,277.823,13.4909,746.607,281.755,11.8005,1,0
1999-05-10,293.595,282.255,513.398,-22.0476,301.107,93122.6,21.9047,57.5709,134.465,0.129074,5.83873,10626.6,224.908,25.5733,5714.28,259.029,14.5379,3072.02,276.813,11.9499,1461.58,287.5490000000001,9.64637,739.61,291.939,8.58773,9,1
2003-12-12,275.007,270.356,50.3687,-3.2917300000000003,279.074,93623.6,11.0216,75.6534,148.273,7.621,4.1516,10320.8,220.984,37.472,5567.74,251.631,19.5052,3002.97,267.581,10.4784,1458.73,274.16900000000004,7.1341199999999985,776.3760000000002,276.168,7.3987,0,0
2009-03-24,286.906,275.142,215.775,-14.8186,293.681,93055.2,15.3732,55.7903,126.684,5.7968,6.34058,10470.8,221.435,32.2605,5625.09,256.714,21.0705,3011.58,272.571,14.591,1436.72,280.658,11.0963,733.855,285.181,9.88856,2,0
